"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","category"
"ABCD3",127.61712894558,-0.216066983802249,0.0956575033536126,0.00573502472536514,0.0126212346773525,"Not Significant"
"ZNF586",253.067242099946,0.144480370268401,0.0580339068525869,0.00573829365660428,0.0126248893509932,"Not Significant"
"KMO",283.117272149486,-0.283201986568315,0.133972920218249,0.00573785522852292,0.0126248893509932,"Not Significant"
"APOBEC3H",210.534384800318,0.266831487513322,0.124410716037619,0.0057403995573497,0.0126277529845019,"Not Significant"
"RPN2",1720.09738143839,0.204679168868588,0.0894525589822857,0.00575912355167611,0.0126671672403075,"Not Significant"
"CAPN8",2879.57500212477,0.303904635761767,0.146493700428317,0.0057692047053429,0.0126857862568464,"Not Significant"
"SPIRE2",170.037400070464,0.242778819907232,0.110721768052054,0.00576864117386849,0.0126857862568464,"Not Significant"
"BBX",542.536632906406,-0.161194195071439,0.0664685323224816,0.00580768069684433,0.012768602008186,"Not Significant"
"BAALC",235.508151558047,-0.224209374042486,0.100401531553925,0.00581349706720274,0.0127796001057243,"Not Significant"
"ARSA",1808.04366130435,0.143944053711975,0.0579023363773107,0.00582843498937314,0.0128106438937643,"Not Significant"
"ABCA8",1171.24137492551,-0.253755417035423,0.117189494198553,0.00582990130682476,0.0128120731406983,"Not Significant"
"GNRH2",32.3667785479698,0.278744358676778,0.131736358667584,0.00583387706577227,0.0128189263258049,"Not Significant"
"EXOC6",598.176198937334,-0.134226072333717,0.0532546192215658,0.00583465270854789,0.0128189263258049,"Not Significant"
"NUDT6",207.761226005835,-0.149546373359991,0.060693533005942,0.00585697802988446,0.0128661753279958,"Not Significant"
"PLEKHA7",694.255405623528,0.161776520062117,0.0668558362618135,0.00586078298155143,0.0128727326259593,"Not Significant"
"ZCCHC8",785.861588935487,-0.0884023867963497,0.0332592191390002,0.00587000322247281,0.0128911806676211,"Not Significant"
"C6orf58",36.4410653224599,-0.31139578460797,0.151557200485623,0.00587116331426557,0.012891925039716,"Not Significant"
"LETM2",195.248524415515,0.186254685709494,0.0797542914583107,0.00588802106250101,0.012927133363343,"Not Significant"
"FSTL4",57.2580145870433,-0.288421491890419,0.13773332188085,0.00589529929873652,0.0129413029907947,"Not Significant"
"FAM124A",127.9701247238,0.220732474430768,0.0987109544578617,0.00590446142134591,0.0129596035670531,"Not Significant"
"ATP11B",196.050638297618,-0.226961600534326,0.102224037677244,0.00591201514482664,0.0129743692722642,"Not Significant"
"PPT2",496.324020694426,0.191846405427024,0.0828610727802955,0.00593053432392916,0.0130131920175664,"Not Significant"
"TMCC1",752.183922761549,-0.115852653683544,0.0449634056426709,0.00594087242606618,0.0130340549314197,"Not Significant"
