"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","category"
"ADGRV1",317.795140116661,-0.256843986234536,0.0892252247331409,0.0024708256952783,0.00546981999659748,"Not Significant"
"ZNF721",598.476655097446,0.14293720474381,0.0479305263534828,0.00247341878585541,0.00547478851514591,"Not Significant"
"CBX5",73.1652913344364,0.224745190940238,0.0771521046944371,0.00247433765100939,0.00547605034125282,"Not Significant"
"MYLIP",899.192601475166,-0.191613965366551,0.0650732761293646,0.00247523000407577,0.00547646359769918,"Not Significant"
"URGCP",879.935144620824,-0.12344914766079,0.0412378693679237,0.00247557083776249,0.00547646359769918,"Not Significant"
"ZNF496",552.34730110052,0.099702152496897,0.0331755251418416,0.00247547084922403,0.00547646359769918,"Not Significant"
"WASHC4",945.049388758829,0.221932657016403,0.0761251254734211,0.00247841867966086,0.00548199116239441,"Not Significant"
"NCBP2",692.715212607773,0.131018630716268,0.0438387269329879,0.0024806318860918,0.0054861136232767,"Not Significant"
"ARHGEF7",1189.3079813053,0.138387902806178,0.0463789958142216,0.00248329686200989,0.00548814199515137,"Not Significant"
"CPSF6",693.861604256613,-0.256324641805519,0.0890752154720888,0.0024831323904264,0.00548814199515137,"Not Significant"
"NCBP2L",13.5481100870239,0.481088864484731,0.191280851735922,0.00248323402803438,0.00548814199515137,"Not Significant"
"SOWAHB",67.8822638119743,0.30948622633085,0.110045750250104,0.00248328124102253,0.00548814199515137,"Not Significant"
"ANKRD39",44.2356706042806,0.232600044713118,0.0801017954906241,0.00248246685548085,0.00548814199515137,"Not Significant"
"XYLT2",608.82807297287,-0.142235606383952,0.0477149060227135,0.00248700800666313,0.00549557012028306,"Not Significant"
"CENPK",140.350601820152,0.277064782653244,0.0971802352511033,0.00250011080822182,0.00552374608627674,"Not Significant"
"PDCD2L",122.654654930074,-0.321114386604056,0.114909804678148,0.0025015961114387,0.00552625002808323,"Not Significant"
"WASHC3",2164.75649367524,-0.140208388508756,0.0470496735357751,0.00250519715332247,0.00553334658279669,"Not Significant"
"HOOK1",75.7096726269241,0.525435727811749,0.220313157960475,0.00250551343038864,0.00553334658279669,"Not Significant"
"GDE1",762.14416511361,0.267456684293254,0.0934752890740224,0.00251009768759148,0.00554269109636938,"Not Significant"
"SLC36A1",36.7688866960326,0.424533596775478,0.16139996827158,0.00251805908511171,0.00555948919086681,"Not Significant"
"IGBP1",64.0684614119357,0.34819976947176,0.12649563852859,0.00253235638128988,0.00559026928940538,"Not Significant"
"MS4A2",564.635565075788,0.409173500445233,0.154097587647914,0.00253790075122087,0.00560172104515221,"Not Significant"
"ATR",374.553407390137,-0.197969697515122,0.067589965230527,0.00255513362314643,0.00563896512277186,"Not Significant"
"EPHX1",6295.57979931413,-0.211670469307,0.0726002139557841,0.00255891182530428,0.00564650957937839,"Not Significant"
"TTBK2",74.1965783565287,0.295241710796504,0.104671852693807,0.00256181474734743,0.00565212078883567,"Not Significant"
"MRAP",54.0704177948656,0.499996507645828,0.203847166745718,0.00256400619023636,0.00565616090862875,"Not Significant"
"TPSG1",93.7711136637001,0.34966294881991,0.127325056599105,0.00256543711641844,0.00565852243997886,"Not Significant"
"ZNF283",66.758737379527,0.273792719938699,0.0961949983795196,0.00256947795067661,0.00566663911021531,"Not Significant"
"ENC1",721.107126281837,0.231845933209012,0.080129753518988,0.00257247324374937,0.00567244802343611,"Not Significant"
"PHTF1",606.488712161799,0.15361161926758,0.0518465357970317,0.00257301950314253,0.00567284735510989,"Not Significant"
"GALM",100.135281110184,0.390219216645526,0.145461757358662,0.00257337699764921,0.00567284735510989,"Not Significant"
"SDS",82.7100760438608,0.45097636040824,0.175512924950931,0.00257771960640717,0.00568090419594844,"Not Significant"
"ACSM2A",73.1056454823709,0.249270609081502,0.0867409622575191,0.00257775550904056,0.00568090419594844,"Not Significant"
"IER2",357.116910263663,0.210824849494902,0.0723648001339311,0.00258372221619576,0.00569325456761732,"Not Significant"
"PAQR5",286.220344596956,0.275427101356848,0.0969136211048627,0.00258771289548129,0.0057012478892866,"Not Significant"
"ACSS2",2793.82383161785,-0.198376118404297,0.0678381932859639,0.00259101344789735,0.00570771869397901,"Not Significant"
"TAF11",1316.39245785653,-0.0888763153054189,0.0296780491114604,0.00260072101299226,0.00572749612904734,"Not Significant"
"HACE1",215.359646592331,0.168892495502539,0.0572869100069079,0.00260050696183908,0.00572749612904734,"Not Significant"
"ABL1",202.69508775968,0.21997518757585,0.0758006639900846,0.00260238458895883,0.0057303559672726,"Not Significant"
"ZNF146",1391.84015785416,0.135991006472084,0.0457765276968651,0.002603997889884,0.00573230045866219,"Not Significant"
"KIRREL1",676.868596376958,0.218068283730439,0.0750987170319634,0.00260394331815929,0.00573230045866219,"Not Significant"
"LRRC20",291.587846241539,-0.216476423425166,0.0745431029277252,0.00261476767510105,0.00575520152798072,"Not Significant"
"ZNF480",311.597323078657,-0.257050831047327,0.0898708596403576,0.00261585570966418,0.00575678926853484,"Not Significant"
"DIP2B",8.17855814923672,0.418907621523643,0.159471480205346,0.00261830887650191,0.00576138042902313,"Not Significant"
"IL1RL2",7.8301009839776,0.567418148813581,0.259253185970032,0.00262367772995398,0.00577238514017341,"Not Significant"
"MGAT4A",501.395477817742,-0.2343649523716,0.0812547971280329,0.00262495011404095,0.00577437533843953,"Not Significant"
"CCL27",7.10203570807376,-0.534654422751841,0.229415419815655,0.00263076637743485,0.00578635922187268,"Not Significant"
"CORO6",353.195849941968,0.335275512003578,0.121552168717045,0.00263198583897173,0.00578823051853988,"Not Significant"
"GRK6",1116.31258473957,-0.207992831579205,0.0714770065863503,0.00263509266899059,0.00579425138699611,"Not Significant"
"CNEP1R1",610.550140018057,0.131540377434468,0.0443170120623873,0.00264909449650648,0.00582422400156166,"Not Significant"
"SHTN1",625.407475556207,-0.207702726345524,0.0714161530813437,0.00265076767741693,0.00582708660535505,"Not Significant"
"GCSH",672.978486720899,-0.18419873014154,0.0629120350713221,0.00266643381116627,0.00585927728442499,"Not Significant"
"HMGN1",2165.81029085242,-0.19541770927898,0.066968605371127,0.00266586677158748,0.00585927728442499,"Not Significant"
"AL022318.4",54.7928820173302,-0.563373403577507,0.256045433062658,0.00266653096797558,0.00585927728442499,"Not Significant"
"DPY30",473.589769901156,-0.160637739988565,0.0545193373759294,0.00266874583882351,0.00586332349139786,"Not Significant"
"FKBP7",495.239860348978,0.229302883958708,0.0795068817757562,0.0026720437996955,0.00586961370854861,"Not Significant"
"PDHB",333.306537085361,-0.219514837457857,0.0758483154398627,0.00267235661074557,0.00586961370854861,"Not Significant"
"PCGF5",1117.94714546472,-0.182638215754839,0.0623681715740676,0.00267344489369043,0.00587036151481675,"Not Significant"
"SRA1",1523.50018552891,-0.159573835880297,0.0541531721457474,0.00267313464559756,0.00587036151481675,"Not Significant"
"ZNF570",113.214270384933,0.171880176540424,0.0585243332197034,0.00267636733313631,0.00587595680747308,"Not Significant"
"ARHGAP8",757.86056756584,-0.280291975883532,0.0992236233895091,0.00267934599793924,0.00588167396080062,"Not Significant"
"DYNAP",19.5451519048289,0.259727659326266,0.0911519788281332,0.00267997677041291,0.00588223616601184,"Not Significant"
"AGBL2",442.35265549383,0.480045770877427,0.193026843567408,0.00268645032971312,0.00589562065648532,"Not Significant"
"NDUFAF7",307.259815101199,0.202440589685642,0.0695934176067009,0.00268855568875218,0.00589859199460721,"Not Significant"
"SEPHS2",1529.0237004829,-0.165194405467484,0.0561748079127646,0.00268845786311548,0.00589859199460721,"Not Significant"
"MSS51",19.9800173009997,-0.453548461269115,0.178050217252503,0.00269585012897004,0.0059137693202221,"Not Significant"
"GGTLC3",89.9807532061348,-0.460076155664698,0.1817011048984,0.00270205741346416,0.00592655789206306,"Not Significant"
"FZR1",970.085869710842,0.125469142597612,0.0423146227286164,0.0027059801342707,0.00593433274312753,"Not Significant"
"SPIN2A",36.3204476839011,0.259859694868416,0.0913218439232398,0.00271113030696705,0.00594479690214843,"Not Significant"
"SCAMP1",176.847404888639,-0.266864066506094,0.0940573910480788,0.00271153978864078,0.00594486449960344,"Not Significant"
"CLDN16",71.2836470448574,0.496707300416677,0.203659875591018,0.00271265257149907,0.00594647380236462,"Not Significant"
"EEF2KMT",330.92132004389,-0.164073230671449,0.0558325108978392,0.00271372268055052,0.00594798912252452,"Not Significant"
"ITGB4",2322.63127096794,-0.34396034761068,0.125813885006563,0.00272887579168254,0.00598036710349188,"Not Significant"
"TANK",1919.44248120981,0.163013316762609,0.055506682686984,0.00273693262017068,0.00599718662061127,"Not Significant"
"ID2",2715.21529826695,0.312532359874798,0.112566543670683,0.00273812495963869,0.00599896202432701,"Not Significant"
"RGS4",179.31563107225,0.453887489537596,0.178662180300823,0.00274002058362186,0.00600227754469977,"Not Significant"
"KMT5B",551.611928109998,0.135419476043505,0.0458268625331784,0.00274341990102333,0.00600888566490879,"Not Significant"
"NEU1",2370.22589667226,-0.181638035953969,0.0621888057105352,0.00274707706736175,0.00601605662680702,"Not Significant"
"TATDN3",340.397295923701,0.172295022930019,0.0588586674861744,0.0027574986439188,0.00603803747692122,"Not Significant"
"KIF1C",1758.52153432226,0.265368461991901,0.093671033949157,0.00276296358226677,0.00604916026238855,"Not Significant"
"PLEKHM3",121.375079264785,-0.302508935358927,0.108564121433396,0.00276506873292068,0.00605292514038689,"Not Significant"
"BMPR1B",106.598224308163,0.440151743035131,0.17154673467441,0.0027672753624058,0.00605691108180273,"Not Significant"
"REPS2",210.250877893625,-0.212367118058088,0.0734786047582144,0.00276788093170387,0.00605739205851001,"Not Significant"
"PIM2",3119.52877255002,0.342139411852402,0.125250874986525,0.0027689905785098,0.00605897590001448,"Not Significant"
"KCTD15",1028.75235272204,0.201322911276393,0.0694145043030567,0.00277242022068639,0.00606563509821297,"Not Significant"
"THOC3",1065.50547602961,-0.191259404718037,0.0657410806063663,0.0027744379516013,0.00606920382334408,"Not Significant"
"PLA2G4C",1148.9790649154,-0.290078965456208,0.103581662918138,0.00278170100080367,0.00608424431772327,"Not Significant"
"KDR",19.595202173374,0.45298001446977,0.17873861911646,0.00280005199309364,0.0061235292229517,"Not Significant"
"AHR",368.834472572052,0.546419220662582,0.242541795500754,0.00280224089656759,0.00612746268469514,"Not Significant"
"PDE5A",1000.49474283551,0.245530973263293,0.0861298284666225,0.0028076179660715,0.00613836541809253,"Not Significant"
"FAM92A",778.828976115487,0.138572677518191,0.0470400405011408,0.00280803682896072,0.00613842637352873,"Not Significant"
"WRB",1281.1202188715,0.189519396473498,0.0652017011067903,0.00281151058792221,0.00614516444805495,"Not Significant"
"CST1",123.016331843272,-0.61011284168531,0.355862324889303,0.00281694818273225,0.00615619243720718,"Not Significant"
"TULP4",82.7388555084102,0.302170454426965,0.10868491117695,0.00282185295488934,0.00616605308166496,"Not Significant"
"PRKCA",19.9965369950468,0.29787458665835,0.106930166529964,0.00282304639777997,0.00616780245548921,"Not Significant"
"ST13",2086.8961243407,0.326473846461709,0.118836933219122,0.00282399472029062,0.00616901587707843,"Not Significant"
"PROM1",618.643266628459,0.54210912406666,0.239113541362096,0.00282440689503845,0.00616905790930768,"Not Significant"
"AADAT",100.901141229151,0.300664551499199,0.108083891483743,0.00282563322299049,0.00617087795255955,"Not Significant"
"NOP53",5222.83619255594,-0.27666614695542,0.098397230508919,0.00282905960230454,0.00617750149599183,"Not Significant"
"CALU",1539.38971622543,0.24029284377349,0.084203879532665,0.00283247050512924,0.00618322955096343,"Not Significant"
"HACD1",966.618852704419,-0.210269505118714,0.072884018220278,0.00283225160975641,0.00618322955096343,"Not Significant"
"PRDM15",154.459871521326,0.175076206806938,0.060039126525014,0.002837899364651,0.00619421938343121,"Not Significant"
"CMC1",856.175924307128,-0.194553971431856,0.0671157328580187,0.00284173058120912,0.00620171950583587,"Not Significant"
"CTNND1",3900.31638491848,0.125215762857789,0.0424526187358459,0.00284756304373525,0.00621358440398102,"Not Significant"
"TMC1",11.2518354523872,0.381653593308415,0.14339631934827,0.00284923834230015,0.00621637603864818,"Not Significant"
"MAATS1",364.544040859291,0.420222853038907,0.162016338450855,0.00285322818379205,0.00622421599076493,"Not Significant"
"CXCL1",2427.16094100683,0.491250565443945,0.201955287613664,0.00285922463778586,0.00623643051031369,"Not Significant"
"MRPS25",1378.88624785895,-0.193732114556953,0.0668669755514911,0.0028621427823175,0.00624192827925888,"Not Significant"
"BEST3",19.476439417846,0.281993265110951,0.100664674977114,0.00286266355484643,0.0062421969182068,"Not Significant"
"COQ5",148.973106577769,0.196950031380626,0.0680573311670631,0.00286624318056495,0.00624913455559918,"Not Significant"
"DALRD3",984.69273441896,-0.214859587733354,0.0746998994096097,0.00286953769399104,0.00625544873585939,"Not Significant"
"HMBS",742.882241578681,-0.18413208042201,0.0633964348759193,0.00287410833843192,0.00626454267852023,"Not Significant"
"GALE",1267.16525120004,-0.216089299635622,0.075191601104779,0.00288060823957631,0.00627783861206942,"Not Significant"
"DNAH11",272.189504836875,0.343754423225185,0.126603607395795,0.00288784645616949,0.00629273967548384,"Not Significant"
"OVOL2",190.75922383493,-0.335462554084722,0.123030545805508,0.00289206883342627,0.00630106587354877,"Not Significant"
"PALM2",16.3798287323996,0.436530867423087,0.170805934926762,0.00290154360370307,0.00632083177163012,"Not Significant"
"MPZL1",2895.97869986489,0.192499766833121,0.0665215983459037,0.00290421725134006,0.00632577841926178,"Not Significant"
"ZNF142",325.515150030035,0.115386613262143,0.0391399522340412,0.00291110682628146,0.00633990528126217,"Not Significant"
"NCOA2",65.497967782196,0.422846876304089,0.163829706130924,0.00291487486910678,0.00634723099098148,"Not Significant"
"LRRC63",27.0307482292993,0.367010980865215,0.137142520285389,0.00292242314757931,0.00636278510844477,"Not Significant"
"KLHDC10",102.095418299885,0.23450832810424,0.082307583194369,0.00293023392676752,0.00637890635749446,"Not Significant"
"FNIP2",241.59067318797,0.246880047492062,0.087070696415871,0.00293110757258428,0.00637992359483893,"Not Significant"
"GPR137C",30.4186712075765,0.214514563605333,0.074755652020927,0.00293451541192571,0.00638645577588489,"Not Significant"
"MKRN1",820.11915410966,0.140905822557342,0.0480850530165939,0.00293749236982424,0.00639204853863349,"Not Significant"
"NCF4",52.1429790731604,0.407979874264413,0.156599721649302,0.00294232024869217,0.0064016668382022,"Not Significant"
"ARL14EP",319.380946405178,0.279019320271307,0.099800011958995,0.00294499095225285,0.00640658971184284,"Not Significant"
"DCSTAMP",295.644108077043,-0.426322681062149,0.165854836286538,0.00294594326285344,0.00640777351438058,"Not Significant"
"DEDD",1167.0938449767,0.135178700712923,0.0460962109601991,0.00295117346290633,0.00641826061333002,"Not Significant"
"CAV3",34.7884629497462,-0.423637569723558,0.16456022985004,0.00295644922228174,0.00642884387670683,"Not Significant"
"B3GNTL1",437.682908378777,-0.196913919019546,0.0682867161855669,0.00296113857355438,0.00643814923207364,"Not Significant"
"CBX6",1044.38750923581,-0.159716861408219,0.054802844457817,0.00296436765803275,0.0064442775174625,"Not Significant"
"SMPD3",41.1392547918284,0.408557766513141,0.157053942093702,0.00296562445685747,0.00644611712206316,"Not Significant"
"MYBBP1A",1215.91063129064,-0.213951537187644,0.0746489136830748,0.00297170589583384,0.00645844166176512,"Not Significant"
"PLA2G1B",167.116407769923,-0.501864279973996,0.210389950814505,0.00297405633262044,0.0064626552833413,"Not Significant"
"TSHZ3",240.662223671892,0.202304079272158,0.0703173150567357,0.00297584434126112,0.006465645745613,"Not Significant"
"ATG4B",2108.36742196607,0.24165815938055,0.085205473784776,0.00297769443710046,0.00646877025909467,"Not Significant"
"NOVA1",48.600922808519,-0.36452584091956,0.136403355977763,0.00298788705404311,0.00649001476874334,"Not Significant"
"UBXN8",207.966712911966,0.186815211762954,0.0646494022183962,0.00299007414377739,0.00649386693281299,"Not Significant"
"EIF1",42168.5281137805,-0.182155749275271,0.0629873731067953,0.00300687843572966,0.00652945939708931,"Not Significant"
"TNFSF13B",759.236481460371,-0.3271386701688,0.120035910000244,0.00300755364809385,0.00652947839121176,"Not Significant"
"SCRN3",605.599894182453,0.183982427869812,0.0636555750433222,0.0030077189633913,0.00652947839121176,"Not Significant"
"ARNT2",26.8309969716827,-0.458229188183697,0.183669561518633,0.00301162496851133,0.00653705405856876,"Not Significant"
"AKAP7",295.528500464564,-0.180020622126591,0.0622348975769474,0.00301796007275234,0.0065498995220088,"Not Significant"
"PPP2R5E",217.291199783581,0.317002942069388,0.11581647145949,0.00302811634642249,0.00657103339859475,"Not Significant"
"HESX1",37.3031764584026,0.28805676975985,0.103868030324603,0.00304704266472491,0.00661055479987105,"Not Significant"
"NDN",1161.84439679816,-0.19324180341103,0.067145875482438,0.00304717102462846,0.00661055479987105,"Not Significant"
"PELI2",22.2978196504018,0.381489241707761,0.144674712226023,0.00306142923592617,0.00664056908041459,"Not Significant"
"ATAD3A",794.86040256173,-0.203114800076148,0.0708414406167885,0.00306212525682151,0.00664069807820054,"Not Significant"
"IQANK1",500.76522879489,0.368427960976536,0.13861921594537,0.00306233465517018,0.00664069807820054,"Not Significant"
"PEBP1",990.202154318482,0.55868840099786,0.260444200116755,0.00306352946820403,0.0066423715855273,"Not Significant"
"LZTS2",2085.04225047952,-0.15095065333296,0.0518684497842067,0.0030652279801744,0.00664513660435489,"Not Significant"
"PSRC1",254.44747225829,0.293330352914283,0.10612907128423,0.00307150221455839,0.00665781924182889,"Not Significant"
"BAHCC1",394.767717772224,0.183648325416048,0.0637294917847429,0.00309351867390923,0.00670461667316053,"Not Significant"
"TSPAN7",2884.43327499912,-0.242659252874928,0.0859662982347386,0.00309410752240194,0.00670496730182338,"Not Significant"
"INPP5B",727.262183791063,0.192793997536708,0.0671043791897742,0.00309856963424199,0.00671371008247299,"Not Significant"
"KDM5A",529.363020461752,0.148238739435894,0.0509664368480898,0.00310057187464361,0.00671712135116666,"Not Significant"
"IRX3",737.925185593476,-0.343992444175671,0.127842595406678,0.00310158182987936,0.00671838227498702,"Not Significant"
"CYBRD1",235.089209803722,0.30905718243503,0.112801778939641,0.00310260509762211,0.00671967168335869,"Not Significant"
"EIF2B1",1238.90893279282,-0.0780522074940099,0.0265169971044504,0.00311142505994795,0.00673784461257694,"Not Significant"
"SWT1",22.8227583606241,0.402735699114337,0.155232940640982,0.0031143581068345,0.00674326607051463,"Not Significant"
"FAR2",327.02402855623,-0.204378827603194,0.0714510758603682,0.00311611364928476,0.00674520671360412,"Not Significant"
"CX3CR1",247.972779079624,-0.456989817515007,0.183929683786377,0.00311591063901063,0.00674520671360412,"Not Significant"
"EPHB2",165.889463536027,0.289660204347715,0.104809368576234,0.00311797713498056,0.00674831003848839,"Not Significant"
"GJA4",117.261445434119,0.339976179066118,0.126193550431915,0.00312506209673381,0.00676271191160866,"Not Significant"
"EMC2",115.088215794825,0.262137627099701,0.0937610260090138,0.00313650275715525,0.00678653435602776,"Not Significant"
"EXOC7",1655.52917504059,0.0888267901149306,0.0302453712583219,0.00313818927991491,0.006789247856506,"Not Significant"
"GSPT1",1784.8307182385,0.221126173835962,0.0778252105792283,0.00313900026875638,0.00679006671527627,"Not Significant"
"CCR10",79.8586314393851,-0.261269461993066,0.093442008325822,0.00314402250913787,0.00679999357948264,"Not Significant"
"MSMO1",1219.94952788388,-0.29549458544604,0.10735362962894,0.00315227615770157,0.0068169057404841,"Not Significant"
"SPINK7",14.2911321784019,0.57150646299466,0.279112253502594,0.00315606561663853,0.00682407258312674,"Not Significant"
"BRD3OS",286.991269247563,0.290747161206717,0.105410031063066,0.00315645956042461,0.00682407258312674,"Not Significant"
"LIMS3",82.1370090671952,0.353626876064166,0.132472858172852,0.00316514277634263,0.00684190301371049,"Not Significant"
"IL27",48.3885614305553,-0.386631357034638,0.147768608804172,0.00316667692865912,0.00684427695208538,"Not Significant"
"LRRC6",417.343142912118,0.348650752858843,0.130260833498414,0.00316863594814858,0.00684707288939226,"Not Significant"
"SERPINA10",23.7151671936412,0.231604134871383,0.08192013969639,0.00316884277798243,0.00684707288939226,"Not Significant"
"DHCR7",786.5159403596,-0.252228121345117,0.0899594829035951,0.00317192958952636,0.00685279958106012,"Not Significant"
"RSRC1",575.389708710785,0.122316927341577,0.0419314528663867,0.00317763664216181,0.00686418482140072,"Not Significant"
"ZNF487",262.184742127862,0.346750721730049,0.129479758990224,0.00318137972889223,0.00687132504383107,"Not Significant"
"SPINK9",17.7772175679541,0.370518160788348,0.140299788042103,0.00318532765054539,0.00687890565523558,"Not Significant"
"ST3GAL6",776.438655657223,0.239395679799704,0.0849845614251061,0.00318589100607456,0.00687917601366669,"Not Significant"
"SERP2",244.169977454796,-0.177409730488481,0.0616568176515594,0.00318911101092934,0.00688343053687043,"Not Significant"
"TLCD1",338.122495583375,-0.315615019236364,0.115960699106907,0.00318917667039462,0.00688343053687043,"Not Significant"
"ARRDC1",1350.07760621572,-0.230070458952882,0.0813872859780763,0.0031884521593485,0.00688343053687043,"Not Significant"
"WDR45B",1473.72935310135,0.160215226553925,0.0554510094169932,0.00320689056127547,0.00692071227656698,"Not Significant"
"SOGA1",7.03528048966095,0.436624394409873,0.173381921785398,0.00320734999907599,0.00692075247189293,"Not Significant"
"RANBP3",1788.92271794441,-0.0767314810119384,0.0261518969304343,0.0032118817978081,0.00692957870352991,"Not Significant"
"RAE1",657.686549068254,0.127867435179185,0.0439337375140767,0.00321259875417648,0.00693017318501934,"Not Significant"
"ANKRD20A2",16.8830375590969,0.437741435023412,0.174131491587218,0.00322519846668734,0.00695639729729237,"Not Significant"
"CHSY3",6.93518594115955,0.584418017100617,0.304458388138734,0.00323275799097106,0.00697174456844034,"Not Significant"
"STARD8",705.915747575254,0.21428950777429,0.0754880008601253,0.0032343528043379,0.0069742259343641,"Not Significant"
"KPNA5",204.682197864987,0.205076102045365,0.0720135733352426,0.00323540775645514,0.00697532490510553,"Not Significant"
"CFAP43",997.224401536745,0.518306568364392,0.225969224476503,0.00323575103719004,0.00697532490510553,"Not Significant"
"ZBTB4",205.583223778106,0.291677808381196,0.106111434443363,0.0032364350385502,0.00697584158501348,"Not Significant"
"MSRB1",1805.18556293485,-0.20345637430363,0.0714253926339879,0.00324343269114118,0.00698996475647448,"Not Significant"
"FAM81A",72.1413601870325,0.327286140462584,0.121329083704304,0.00326544609656345,0.00703644025748644,"Not Significant"
"C2CD4D",15.6357930567263,-0.273300275108491,0.0987017634188951,0.00326694502779999,0.00703870412192396,"Not Significant"
"ZNF112",100.708625513167,0.189705315074753,0.0663603523027947,0.00327013556712732,0.00704442105852908,"Not Significant"
"ATP8B1",71.5123897585757,0.31460836574795,0.115890603509826,0.00327049586596296,0.00704442105852908,"Not Significant"
"PSMC1",4572.85366651827,-0.130960565243904,0.045112633795496,0.00327099469449677,0.00704452904027424,"Not Significant"
"DYNC2H1",604.488233438918,0.319503595239642,0.117999313278027,0.00327299123082211,0.00704786206609616,"Not Significant"
"TUT4",1055.59811209627,0.152812348320054,0.0529144652193306,0.00327725318033334,0.00705607171300513,"Not Significant"
"RPS6KA2",91.6098403764483,0.315352753742205,0.116241050946318,0.00327788547329607,0.00705646536826386,"Not Significant"
"APOBR",357.096828303427,-0.5190848513218,0.22720407528759,0.00327895858070573,0.00705780774843432,"Not Significant"
"SLAMF6",95.7681022260478,-0.341046899400793,0.127450362154166,0.00328165736132326,0.00706264846782387,"Not Significant"
"RLIM",436.255805344721,0.171715570016978,0.059776706469827,0.00328578924837809,0.00707057171046272,"Not Significant"
"MFSD11",893.413437164388,0.0939954741164135,0.0321943747973193,0.00329473814292981,0.00708885690612554,"Not Significant"
"CYP24A1",241.077438532364,0.5529151498805,0.259291379243503,0.00329990936742987,0.00709706535186972,"Not Significant"
"TRMT2A",2084.42306239697,-0.159666827212391,0.0554253759273385,0.00329932086919614,0.00709706535186972,"Not Significant"
"RGS12",1554.66379946236,-0.178188340840012,0.0621755280132722,0.003299859263689,0.00709706535186972,"Not Significant"
"ING3",420.78052217336,0.175511513354418,0.0612025398205746,0.00330424441617288,0.00710541533131273,"Not Significant"
"SNX13",641.313797309066,0.195989777730994,0.0687801805912547,0.0033057170234763,0.00710760850021609,"Not Significant"
"TSKU",339.60068130336,-0.303874764428366,0.111494331580914,0.00330786059934913,0.00711124351770249,"Not Significant"
"TMEM184C",600.237153617263,0.161123354517224,0.0559713899393121,0.00330953357712574,0.00711386598588091,"Not Significant"
"MSTN",12.1052493518616,0.340348042001722,0.127291021460313,0.00331235297723405,0.007118951641694,"Not Significant"
"SPATA17",308.166129537997,0.461715226931539,0.188660429499908,0.00333125323616831,0.00715859236351526,"Not Significant"
"MYADM",827.10025948036,0.325698883863702,0.120951219728033,0.00333336512766077,0.00716215033587986,"Not Significant"
"COQ9",1050.51768577112,-0.197261562540911,0.0693249663053715,0.00333542504888516,0.00716559568520759,"Not Significant"
"PANX2",71.0220019623411,-0.243740269187876,0.0871418777408929,0.00333695741074149,0.00716692631308364,"Not Significant"
"PHLDA1",1187.36760719801,0.343473552671722,0.128803635389918,0.00333676101252847,0.00716692631308364,"Not Significant"
"TBCE",20.3539924977464,0.529497476723911,0.236963753627632,0.00334628490252235,0.00718597633286841,"Not Significant"
"SLC1A5",3108.94221883693,-0.203510509907532,0.0716999648052543,0.00334742917305999,0.00718745049467203,"Not Significant"
"XYLB",61.8463287843495,0.216011362530977,0.0764473204676941,0.00335066787128382,0.00719342070000766,"Not Significant"
"PQLC2L",93.7619746587097,0.376781134073214,0.144195787329356,0.00335147146806175,0.00719416216141229,"Not Significant"
"GZMK",606.097025819338,-0.412796178416982,0.161930369290581,0.00335333455102938,0.00719717736857981,"Not Significant"
"PTGR2",303.065915642839,0.175728897645905,0.0614004363069419,0.00336215734360699,0.00721414108167688,"Not Significant"
"RNF183",31.4614735152676,0.446562690947258,0.180141163140665,0.00336207021597335,0.00721414108167688,"Not Significant"
"AGAP2",189.643883268431,-0.257294727892954,0.092607265055249,0.00336789143525007,0.007225457164994,"Not Significant"
"KDM4D",10.3481792015851,-0.452078748348919,0.183357750008293,0.00336998781875229,0.00722896690181869,"Not Significant"
"C7orf57",102.119685135262,0.50356429390045,0.216601289685538,0.00337572743238358,0.00724028971153308,"Not Significant"
"ZFP28",226.952939232605,0.155384070441822,0.0540162241964814,0.00337653634709801,0.00724103546638967,"Not Significant"
"CLSTN2",48.510244954617,0.399001616544341,0.155168390839707,0.0033834220353187,0.00725481097439274,"Not Significant"
"C12orf71",13.3868434502289,0.355753927632003,0.134651060853929,0.0033952671325995,0.00727921534641707,"Not Significant"
"RAB3C",68.8554122192534,0.424460850099526,0.168386276761797,0.00340601872730377,0.00730126898124921,"Not Significant"
"ZNF248",315.0655300084,0.166802601584866,0.058219046095858,0.00340676434871728,0.00730187034469096,"Not Significant"
"B4GALT2",1335.69069679811,-0.219299768232439,0.0778605146816164,0.00341008626386884,0.0073079926757768,"Not Significant"
"AP000812.5",42.4758096024841,0.466535890966498,0.192309872200372,0.00341157007106485,0.00731017471212203,"Not Significant"
"RGP1",450.965622664961,0.122901763550965,0.0424623806796618,0.00341269705835041,0.0073111474254572,"Not Significant"
"CLPP",830.057047748913,-0.15839584563563,0.0551711927279318,0.00341295538096662,0.0073111474254572,"Not Significant"
"PHIP",19.5065138681428,0.401656659952892,0.156699432270614,0.00341539944343908,0.00731538489249571,"Not Significant"
"HSPA1A",8689.50370200272,0.440013036592607,0.177031565534641,0.00343185269385017,0.00734962314738068,"Not Significant"
"GTPBP3",594.815679523276,0.193357392743244,0.0680976299369006,0.0034378198133538,0.0073613981273397,"Not Significant"
"CCL13",69.828575762253,-0.563117446187875,0.275571642512965,0.00344574027540112,0.00737735201470034,"Not Significant"
"HIST3H2BB",34.3562354630049,0.444170230026913,0.179486994033784,0.00344732776772892,0.00737974447141315,"Not Significant"
"ZNF185",464.225033669752,-0.193589992295561,0.0682249972494754,0.00345585654338351,0.00739699355570841,"Not Significant"
