"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","category"
"C19orf25",1179.47517901376,0.233680335442209,0.0428590843961446,4.13548910069469e-08,1.28218005818488e-07,"Not Significant"
"PFDN2",129.851792048417,0.599214945896755,0.114336619840232,4.14560782359486e-08,1.28501565311825e-07,"Not Significant"
"PRRT1",114.054298052405,0.597438884814104,0.114000030746464,4.17947767317711e-08,1.29525857617214e-07,"Not Significant"
"RBPJ",1950.81448507145,0.301964397552959,0.0556470807191065,4.18492358148865e-08,1.2966903538459e-07,"Not Significant"
"CD6",655.544395011954,0.64581511458983,0.124187893062913,4.22785679711397e-08,1.30973464314699e-07,"Not Significant"
"PRSS23",856.047566637224,-0.718075220841551,0.139624836151248,4.24750200061367e-08,1.31556088793913e-07,"Not Significant"
"CAMTA2",1951.40472865046,0.336131360294821,0.062152685163299,4.26786308362909e-08,1.32160651702124e-07,"Not Significant"
"OR2AT4",11.9794524995117,-0.469718955701085,0.0881105877587956,4.28447091055721e-08,1.32648774000687e-07,"Not Significant"
"SPG7",377.640404552394,-0.378138102637981,0.070217087704775,4.31607373361364e-08,1.3360086281099e-07,"Not Significant"
"ZBTB45",195.092225744921,0.377272639638678,0.0700561750767481,4.32674651590808e-08,1.33904830080341e-07,"Not Significant"
"BAALC",235.508151558047,-0.550414249773494,0.104429864443189,4.33041392632612e-08,1.33991916916279e-07,"Not Significant"
"RPL27",1117.00161712481,0.376410578984477,0.0699071672436389,4.35833886540018e-08,1.34829399382823e-07,"Not Significant"
"ZNF620",100.751661708136,-0.32068119141813,0.0592772233153803,4.39395420834447e-08,1.35877646387647e-07,"Not Significant"
"AC005520.1",23.5988460382527,-0.485663930033774,0.0913678731038677,4.3936314035698e-08,1.35877646387647e-07,"Not Significant"
"TMEM209",49.378875231185,-0.59998776843588,0.114749367892002,4.41180339319981e-08,1.36402743744067e-07,"Not Significant"
"PSMA4",6791.03711286984,0.304564372635824,0.0562362506646265,4.41476900146409e-08,1.36467559210447e-07,"Not Significant"
"TLR3",271.122717603524,-0.555925878607917,0.105642771124051,4.4286297489393e-08,1.36869069012494e-07,"Not Significant"
"TXNRD3",361.623987712772,0.286969359989105,0.0529294739363767,4.43937203840882e-08,1.37174062198422e-07,"Not Significant"
"PPIL2",1321.49068147016,0.241796690314528,0.0444747706392316,4.45201136417987e-08,1.3753754116022e-07,"Not Significant"
"AHCYL2",2304.82915484509,-0.56375083474647,0.107318524847396,4.50699536246506e-08,1.39208788492429e-07,"Not Significant"
"GNA14",32.9768595919197,-1.12734425792082,0.231872475551044,4.52010826135124e-08,1.39586348747471e-07,"Down"
"CYTIP",65.807150161569,-0.982605851527868,0.198569869381593,4.53471870406844e-08,1.40009997352752e-07,"Not Significant"
"STEAP2",464.449816907745,0.642963757839905,0.123919018914913,4.55769866529213e-08,1.40691838468514e-07,"Not Significant"
"FAM183A",2687.15232826649,1.29814386648282,0.272850768460799,4.56027045060714e-08,1.40743554304172e-07,"Up"
"PTPMT1",878.452000517498,0.301893176978561,0.055803698279658,4.59001069297064e-08,1.41633584669102e-07,"Not Significant"
"CAVIN3",496.957703256978,0.461891856296369,0.0867915092594155,4.63771675473757e-08,1.43077526133582e-07,"Not Significant"
"GPNMB",9483.19455446042,0.699106133591608,0.135994807816488,4.64703431275478e-08,1.43336814754912e-07,"Not Significant"
"NPFF",39.9095885670026,2.66935759103511,0.675668990419772,4.65374463378934e-08,1.43515597624224e-07,"Up"
"NIPBL",647.898207853666,-0.164442486510907,0.0301842252659114,4.66176393531727e-08,1.43734669647449e-07,"Not Significant"
"PTGES3L-AARSD1",24.6963612777901,0.772377078546466,0.151931783421815,4.67796305050155e-08,1.44205811688345e-07,"Not Significant"
"TENT4B",271.422314831137,-0.276686844744779,0.0510924738487717,4.69804506078831e-08,1.44796441802859e-07,"Not Significant"
"TRIM5",744.828022380128,-0.247915344460268,0.0457006170903036,4.7093743941287e-08,1.45117130496213e-07,"Not Significant"
"AC098650.1",12.7833816806476,-0.475425743328458,0.0895592941964054,4.74560931590117e-08,1.46204996584867e-07,"Not Significant"
"KDM5A",529.363020461752,-0.277212639258054,0.05121486653346,4.7636728175834e-08,1.46732711861996e-07,"Not Significant"
"SLA",458.836917743022,-0.805877638204794,0.159396493222688,4.7655463189714e-08,1.46761626535604e-07,"Not Significant"
"NMU",40.8299914410781,1.14802374497363,0.237301156435432,4.79251787142981e-08,1.4756330767101e-07,"Up"
"CHMP1A",1477.3281019557,0.369119779437027,0.0687283875775015,4.80404825439584e-08,1.47889328615715e-07,"Not Significant"
"CLEC4G",99.3647495620361,1.02730221141515,0.209248459749095,4.80900415309584e-08,1.48012870424632e-07,"Up"
"CPAMD8",903.138615554691,-0.50750979431106,0.0960596898823019,4.81238709980938e-08,1.48087960539019e-07,"Not Significant"
"CALCOCO1",4341.87783591353,-0.301869998933429,0.0558905775869974,4.82173689263567e-08,1.48346598499667e-07,"Not Significant"
"ARPC5L",2327.2984030425,0.378305903324704,0.0705120572712505,4.82373466192364e-08,1.48378985486287e-07,"Not Significant"
"SDF2",2817.85556480691,0.219761727177095,0.0404847247811635,4.83901445170504e-08,1.4881983720229e-07,"Not Significant"
"OR6Y1",12.0154840437469,-0.516098030095607,0.0978241747804825,4.84475656972123e-08,1.48967250577014e-07,"Not Significant"
"PITRM1",1756.02939584948,0.471301106491331,0.0888149278657594,4.87120558245046e-08,1.49751180036171e-07,"Not Significant"
"TSG101",1561.72473026816,-0.341266895299917,0.0634198913917839,4.89634275557482e-08,1.504944817199e-07,"Not Significant"
"FOXC1",232.561295765341,0.738889436149138,0.144947983812916,4.96261326665191e-08,1.52501523363545e-07,"Not Significant"
"TTYH3",1228.82401445565,0.415404014204122,0.0778108980353552,4.9718216283021e-08,1.52754597973274e-07,"Not Significant"
"RGPD8",94.2257393471923,-0.527508520898037,0.100240951852477,4.97589226556438e-08,1.52849752630328e-07,"Not Significant"
"POLR2A",2045.6378138894,-0.220103627705249,0.0405928243799726,5.00255113621728e-08,1.53638601014498e-07,"Not Significant"
"EPB41L3",1141.52956497882,-0.471926201085398,0.0890243447957064,5.00729840325569e-08,1.53754322180939e-07,"Not Significant"
"SIRT6",513.215180467622,0.399846599202337,0.0747899245586253,5.01224208062715e-08,1.53876027895671e-07,"Not Significant"
"FZD1",475.83636621665,-0.489329589950693,0.0925683301973487,5.08621278789794e-08,1.56085888917118e-07,"Not Significant"
"PWWP3A",586.955555277716,0.495756752705418,0.0938647374386172,5.08554018236072e-08,1.56085888917118e-07,"Not Significant"
"ADCY4",1966.30765545812,-0.547645092770461,0.104485173862631,5.13520121364493e-08,1.57558450369797e-07,"Not Significant"
"FAM129A",51.1014470379687,-0.586057697222947,0.112455588394515,5.13658049310627e-08,1.57569976048786e-07,"Not Significant"
"TCP11",22.964807080077,1.00797890737652,0.205365878768998,5.13776864543233e-08,1.57575635345356e-07,"Up"
"TTC13",291.814132412268,-0.439404341273998,0.0826321950135687,5.14521760432382e-08,1.57773274195086e-07,"Not Significant"
"STAC",407.187811548398,-0.707121296275456,0.138242303573095,5.14972502898561e-08,1.57880654081379e-07,"Not Significant"
"COLEC11",248.8560713124,0.730899898926978,0.143457878051391,5.19980761057369e-08,1.59368205023489e-07,"Not Significant"
"DUOX1",3119.63104202377,-0.655249127602181,0.127130265572714,5.20027588748619e-08,1.59368205023489e-07,"Not Significant"
"GGTLC1",1332.72740360638,-0.890263590158993,0.178783402431433,5.23304006577536e-08,1.60341001234725e-07,"Not Significant"
"TRPC3",13.7511568970817,-1.14663438629772,0.237951013086706,5.28761590771255e-08,1.61981599514316e-07,"Down"
"SNX14",3315.80525514974,0.27446190211497,0.0508749554915509,5.29301450487244e-08,1.62115348666596e-07,"Not Significant"
"RABGEF1",876.292255887686,-0.296724330041677,0.0550899206906393,5.29924391778161e-08,1.6227448704734e-07,"Not Significant"
"RIF1",315.589734205818,-0.279183766902658,0.0517761942736526,5.32209582710967e-08,1.6294248144622e-07,"Not Significant"
"KRT6A",28.9054121938329,2.17981053377264,0.524806065208293,5.35449756761447e-08,1.63902538139105e-07,"Up"
"PABPC1L",1234.14332070657,0.530444295167854,0.101126230540922,5.39294787628411e-08,1.65047332666005e-07,"Not Significant"
"KIF18A",7.07756010486386,-0.741882021059229,0.146056438318264,5.39692683792763e-08,1.65136915524194e-07,"Not Significant"
"RAB36",479.379782332365,0.840887196572986,0.167938917030833,5.39960979842652e-08,1.65186815735184e-07,"Not Significant"
"CYBC1",2565.43511659159,0.318337809502205,0.059253552140651,5.44014913313288e-08,1.66394586772231e-07,"Not Significant"
"CCZ1",2412.33132939081,0.251292644551526,0.0465557722813577,5.44552652410169e-08,1.66526619455389e-07,"Not Significant"
"NFATC2IP",1241.81701990559,-0.272530668680654,0.0505639813371595,5.46384344039291e-08,1.67054220086015e-07,"Not Significant"
"PRLR",11.6564498472367,-0.806665055059289,0.160417758910461,5.47897399460884e-08,1.67484212841431e-07,"Not Significant"
"SMIM6",250.362670486321,0.791127617536651,0.156980260284109,5.4826909577956e-08,1.67565209338896e-07,"Not Significant"
"HOPX",14087.5280600267,-0.644007092244508,0.12500616317696,5.52363117913446e-08,1.68783591888694e-07,"Not Significant"
"KPNA7",38.5842900083715,0.800325163870675,0.159120036721524,5.5772267068623e-08,1.70388128619844e-07,"Not Significant"
"CEP44",228.90959784478,-0.400716772862751,0.0752391086257185,5.59111078676248e-08,1.70779064887492e-07,"Not Significant"
"ARMCX4",456.625607103357,-0.281900085086243,0.0523817580217663,5.60977575972544e-08,1.71315851833669e-07,"Not Significant"
"RABIF",344.472254853691,0.245076429521151,0.0454340951491583,5.61637327250947e-08,1.7148397584286e-07,"Not Significant"
"LMAN2",1762.41530277358,-0.603408858683859,0.116481162552889,5.63992859840789e-08,1.7216970444294e-07,"Not Significant"
"FAIM",894.826830700159,0.396741932294988,0.0744929725677232,5.66185092623612e-08,1.72805325703552e-07,"Not Significant"
"WIPI2",1405.6967067871,-0.180640287359729,0.0333941052173885,5.67854527592714e-08,1.73281167797971e-07,"Not Significant"
"RMDN1",1175.6371026041,-0.299388461188745,0.055748966147587,5.7534445203791e-08,1.7553260584911e-07,"Not Significant"
"GTDC1",803.046176364726,-0.296876594301802,0.0552749111518964,5.76598517013229e-08,1.75881032001315e-07,"Not Significant"
"LYAR",204.7189284338,0.727444405490761,0.143274080386833,5.7848440057816e-08,1.76422010277333e-07,"Not Significant"
"NR3C2",172.975984208202,-0.393424378360942,0.0739029312480412,5.79555194190629e-08,1.76714246432178e-07,"Not Significant"
"TMEM173",3122.43702255244,0.339811187726436,0.0635276403539062,5.86874750650711e-08,1.7891133175177e-07,"Not Significant"
"BLM",99.8869290320175,0.511529257675171,0.0975503945793249,5.87111398170497e-08,1.78948727456354e-07,"Not Significant"
"OLFML2A",223.275582955397,-0.69380017417119,0.136035736083374,5.88980985997669e-08,1.79483724382054e-07,"Not Significant"
"PDE5A",1000.49474283551,-0.461589323649296,0.0874629270160415,5.91602627555678e-08,1.80247647052671e-07,"Not Significant"
"ANKAR",181.71048054466,-0.390989861356738,0.0734807757532123,5.9215236805608e-08,1.8038013539931e-07,"Not Significant"
"IVNS1ABP",2204.80428244006,-0.504849867865435,0.0962251591012593,5.93764847160408e-08,1.80836238611414e-07,"Not Significant"
"AL021997.3",9.86267600334014,-1.10650560599797,0.229597173492887,5.94113938680375e-08,1.80907463872806e-07,"Down"
"MAGEF1",1354.32864129221,0.264888569197988,0.0492693886019956,5.97768638041448e-08,1.81985022634298e-07,"Not Significant"
"SLTM",1857.53530988405,-0.220971256591992,0.040997163481566,5.98260508303753e-08,1.82099456773341e-07,"Not Significant"
"TCF25",4905.36518640838,0.46032685567287,0.0872472214186441,5.98960775511935e-08,1.82277266438019e-07,"Not Significant"
"UCN",106.778524700281,0.494118418968953,0.094097413463499,6.04005667221452e-08,1.83776918127457e-07,"Not Significant"
"DRC7",268.74891003585,1.21541977996314,0.255878736388858,6.04273560416415e-08,1.83822803691876e-07,"Up"
"CNP",1448.89690117568,0.269052464113436,0.0500860671377649,6.0803259379853e-08,1.84930486684171e-07,"Not Significant"
"C20orf204",33.2577194379112,0.594674981150332,0.114959115771321,6.08959516911237e-08,1.85176533323774e-07,"Not Significant"
"HELLS",126.331582931419,0.437899372968478,0.0828215307640317,6.10588550753119e-08,1.8560000477878e-07,"Not Significant"
"MUC5AC",76.7316786333683,1.8951655924744,0.440413720409403,6.10494700808556e-08,1.8560000477878e-07,"Up"
"SERPINE2",725.529398128003,0.851794662515739,0.171201458733539,6.11690046441907e-08,1.85898833316646e-07,"Not Significant"
"LZTS1",284.177864113272,0.635655679508753,0.123688401549385,6.12181470353639e-08,1.86012175044555e-07,"Not Significant"
"ATP6V0C",443.135169058909,0.653279054219323,0.127502391315723,6.16704660623892e-08,1.87350293571887e-07,"Not Significant"
"SMC1A",602.984862025764,-0.298265269060158,0.0556756531527331,6.20169611954461e-08,1.88366471419714e-07,"Not Significant"
"TOPBP1",568.236976028874,-0.230598098646085,0.0428598053130149,6.2154041580385e-08,1.8874631582438e-07,"Not Significant"
"AC139530.1",229.031442966615,0.797466881606102,0.159150240266655,6.22073039145133e-08,1.88871528032848e-07,"Not Significant"
"XCR1",69.7672343610527,0.750710758990625,0.148789305458998,6.22580027168967e-08,1.88988910026156e-07,"Not Significant"
"ZNF546",119.47713472435,-0.46567704530709,0.0884884015957072,6.32208953210544e-08,1.91874745126726e-07,"Not Significant"
"LTF",1875.22451517552,1.21065118057261,0.255240848375432,6.33416225667742e-08,1.92203995805635e-07,"Up"
"HCAR3",189.606621047368,-0.857771897846943,0.172788240878882,6.34012131835923e-08,1.92347641928966e-07,"Not Significant"
"C1orf158",218.751739332684,1.36815896032608,0.294593311044582,6.36660912020079e-08,1.93113916513046e-07,"Up"
"TENM1",33.4832182873206,-0.56700411480638,0.109336085919368,6.38668762041662e-08,1.93685523740662e-07,"Not Significant"
"SYNE4",111.480012081685,0.603021742797194,0.116934101238789,6.40093905404414e-08,1.9408023010524e-07,"Not Significant"
"LAMTOR1",402.622594692822,0.577878629454099,0.111648257585309,6.4362543977393e-08,1.95113330844771e-07,"Not Significant"
"NBPF11",293.573158069623,-0.365738182881669,0.0687708100548395,6.47887855067134e-08,1.96367554528069e-07,"Not Significant"
"ID1",1700.06049332844,-0.670215789827745,0.131396591851598,6.48186012473566e-08,1.96420003779868e-07,"Not Significant"
"TTLL12",155.610578676189,0.517795431476814,0.0991832946782762,6.48900090787724e-08,1.96598445105505e-07,"Not Significant"
"MVB12B",157.149020307529,-0.603415373028318,0.117092070676871,6.51388098475493e-08,1.97314164500583e-07,"Not Significant"
"SLC44A1",360.232955635268,-0.50628976745875,0.0968461600135788,6.53492173432279e-08,1.9789905256131e-07,"Not Significant"
"SLC13A5",8.66551018134381,0.846620318826147,0.170478814307614,6.53571074860123e-08,1.9789905256131e-07,"Not Significant"
"RB1CC1",497.693907585155,-0.363714954097765,0.0684047195336192,6.55617366692804e-08,1.98480382897745e-07,"Not Significant"
"FOXN3",1167.45401149541,-0.327137136779419,0.061326390260375,6.57173982191182e-08,1.98913273961858e-07,"Not Significant"
"OSBPL2",334.844852784494,-0.455799421105326,0.0866238700312828,6.58139465701281e-08,1.99167108934273e-07,"Not Significant"
"SDR16C5",1548.64110297078,-0.728872385631288,0.144288695108581,6.58533958391849e-08,1.99248085310311e-07,"Not Significant"
"SH3BP5L",192.524848514459,0.492546603756071,0.094065639870813,6.58878607873705e-08,1.99313952670851e-07,"Not Significant"
"TOR1AIP1",1433.65206658057,-0.303171016498571,0.0567306797754727,6.59586990415113e-08,1.99489804459975e-07,"Not Significant"
"DDX23",624.086756944716,-0.438817631701998,0.0832683752047778,6.68964659265193e-08,2.02257984255186e-07,"Not Significant"
"MAP1LC3C",284.987502541564,-0.841948327131894,0.169581169271785,6.68997268940878e-08,2.02257984255186e-07,"Not Significant"
"ZNF324B",61.1362035113754,-0.465233235931485,0.0885920865950016,6.72815341260404e-08,2.03373139349025e-07,"Not Significant"
"HOXD8",69.9425473939656,0.817301842921093,0.164105290586545,6.76025167183839e-08,2.04304044750458e-07,"Not Significant"
"MRPS5",735.917236080744,0.508820544065476,0.097482732041082,6.76158651128026e-08,2.04305058173788e-07,"Not Significant"
"DAPK1",1255.85256646856,-0.430739477155706,0.0816968794144394,6.78627943748197e-08,2.05011712850619e-07,"Not Significant"
"VCL",2678.33068657571,-0.370162644584916,0.0697445125860255,6.78786398696543e-08,2.05020131964904e-07,"Not Significant"
"HSD11B1",228.447159211161,-0.841336225774818,0.169562078657741,6.8108115481657e-08,2.05673670525488e-07,"Not Significant"
"RPL5",498.593677467222,-0.506694245965931,0.0971075957450791,6.88270204940284e-08,2.07804658030047e-07,"Not Significant"
"DIXDC1",422.228860227356,-0.437150999153726,0.0830196698226143,6.8872816077754e-08,2.07902944130117e-07,"Not Significant"
"AKR1B1",486.803805773079,-0.4738546924149,0.0904208219035207,6.91069294683959e-08,2.08569548760826e-07,"Not Significant"
"CRY2",1209.10947979576,-0.328219777498441,0.0616459523598136,6.92806898256582e-08,2.09047145457017e-07,"Not Significant"
"CMTR1",313.240199480293,-0.425599615653992,0.0807314959492688,6.92918054113578e-08,2.09047145457017e-07,"Not Significant"
"WHAMM",247.216389789408,-0.17387971901114,0.0323591198166279,6.99137647696007e-08,2.10842509965949e-07,"Not Significant"
"UBXN11",2519.78949887559,0.47586483535977,0.0908655963304586,6.99093960753142e-08,2.10842509965949e-07,"Not Significant"
"FIGNL2",21.1884503753454,-0.506077817644751,0.0970360561713794,6.99326066453697e-08,2.10858829332112e-07,"Not Significant"
"PAN2",1872.83125717547,-0.40755939060032,0.0771784633189434,7.00453266154687e-08,2.11158146671056e-07,"Not Significant"
"LYSMD4",362.126661621913,-0.328062502311915,0.0616470607184466,7.0323260603262e-08,2.11955306483243e-07,"Not Significant"
"NINJ1",147.519726139018,-0.555565931924445,0.107338947478312,7.07091468146529e-08,2.13077467368532e-07,"Not Significant"
"TMEM243",770.431855192106,-0.464938599272185,0.0887047553948379,7.11005219655181e-08,2.1421573495656e-07,"Not Significant"
"RNF111",612.229006174505,-0.226221014270429,0.0422293049782819,7.1230067851091e-08,2.1456486286687e-07,"Not Significant"
"ABHD6",502.846948971993,-0.332047417368553,0.0624484162871655,7.13544775607702e-08,2.14898388203355e-07,"Not Significant"
"AKR1C3",2153.45450621436,-0.445032696881306,0.0847505920414308,7.25012287402632e-08,2.18310182436159e-07,"Not Significant"
"ABTB1",1580.02623389755,-0.378657047812441,0.0715795015587903,7.28183830952521e-08,2.19223128397979e-07,"Not Significant"
"ITIH4",763.779434765209,0.576684023004876,0.111924271246444,7.33102486530751e-08,2.20661599665122e-07,"Not Significant"
"TLR10",69.8999144142185,0.905302513858725,0.184636262141288,7.34798272893505e-08,2.21129631673913e-07,"Not Significant"
"HIPK1",1116.19049131056,-0.373973857726594,0.070686756886376,7.36046065275403e-08,2.21462691161821e-07,"Not Significant"
"CDCA2",17.0974375645684,0.726565240907797,0.144430694178123,7.41569556917819e-08,2.23081855597045e-07,"Not Significant"
"SGSM3",2240.47527738894,0.386074528285517,0.0730898789031862,7.43261413540696e-08,2.23547973038102e-07,"Not Significant"
"FCGR2B",1300.8851292948,0.654736687042078,0.128707117597222,7.43822271328982e-08,2.23673810761636e-07,"Not Significant"
"WDR4",335.90459314821,0.402800419808368,0.0764174738678563,7.49749068990976e-08,2.25412875970094e-07,"Not Significant"
"SIRT2",1929.52123422774,-0.21190827766973,0.0395970210036244,7.49994820499203e-08,2.25443589543126e-07,"Not Significant"
"SERPINA5",58.0536216368324,0.94505301530913,0.194001043403249,7.56027509090839e-08,2.27213474209919e-07,"Not Significant"
"FIZ1",133.197495505982,-0.314210842681205,0.0591241432099406,7.56667141824931e-08,2.27362184242133e-07,"Not Significant"
"MSL3",147.108804385704,-0.608488475254531,0.118823372066374,7.57181443893105e-08,2.27473185402253e-07,"Not Significant"
"APC2",51.9528948600199,-0.411700326932274,0.0782215599905984,7.60096022261202e-08,2.28305099473902e-07,"Not Significant"
"HECW2",12.0992989837922,-2.02308703189444,0.485563807059816,7.61821608144592e-08,2.28779633662397e-07,"Down"
"SCGB1A1",335.030064287454,1.42050663541477,0.310699874049736,7.62374566398331e-08,2.28901906530002e-07,"Up"
"SIPA1L3",169.056050635908,-0.517629834868207,0.0997233357039774,7.62725528120655e-08,2.28963495057252e-07,"Not Significant"
"ITPKC",163.320365034614,-0.941396276447753,0.19330672222084,7.70625989125454e-08,2.31263692745585e-07,"Not Significant"
"NCF4",52.1429790731604,-0.824496354559426,0.166574388568627,7.70682573531783e-08,2.31263692745585e-07,"Not Significant"
"TNNT3",465.356809498096,0.908929521598955,0.185902818767541,7.78795943386356e-08,2.33609023904581e-07,"Not Significant"
"ZNF791",385.379851756446,-0.21408396566362,0.0400587918876495,7.78651600870554e-08,2.33609023904581e-07,"Not Significant"
"B3GALT2",69.7201410148414,-0.738782859215738,0.147416223583774,7.79233548907719e-08,2.33695639309478e-07,"Not Significant"
"GP9",55.2034929591472,-0.935367603507258,0.192104472007438,7.89648411366049e-08,2.3677387430189e-07,"Not Significant"
"AD000671.2",87.5950251760149,0.569540617339257,0.110723343270308,7.91016166218702e-08,2.3713870173064e-07,"Not Significant"
"CWH43",38.1572694024536,1.35052517932361,0.293012439467129,7.91411618083134e-08,2.37192434317861e-07,"Up"
"SPINK2",28.8382140973162,0.964194585454013,0.19880751344893,7.91497556300174e-08,2.37192434317861e-07,"Not Significant"
"ZSWIM8",4163.66470713968,0.276764142517718,0.0520178721704545,7.94432172385351e-08,2.38026433329199e-07,"Not Significant"
"ARMH2",88.8595737215523,1.19109124378144,0.253004486945701,7.96257439369437e-08,2.38527796185845e-07,"Up"
"RNASET2",3517.27511554119,0.376289531715801,0.0713369595282904,7.96680017379822e-08,2.38608856788691e-07,"Not Significant"
"HOXB7",185.443235871264,0.47430930747092,0.0909767287914097,7.98243160803641e-08,2.39031425226343e-07,"Not Significant"
"MIEF1",148.969484933039,-0.551489331516317,0.106966879794312,8.00689510010287e-08,2.39709237599764e-07,"Not Significant"
"ZNF169",156.307029648849,-0.395786456747256,0.075201690699604,8.00812070834881e-08,2.39709237599764e-07,"Not Significant"
"PA2G4",813.115016990807,-0.793507259396058,0.159860821649522,8.05366302965583e-08,2.41026514612269e-07,"Not Significant"
"FAM84A",224.68585017084,-0.654853420668726,0.12913099552413,8.07848152079474e-08,2.41723193970798e-07,"Not Significant"
"SUPT20H",1278.34844214599,-0.207022263849079,0.0387767972014588,8.10675707202574e-08,2.42523029784307e-07,"Not Significant"
"ARHGAP1",152.33934553741,-0.431044068275122,0.0822780183893643,8.13228706052743e-08,2.43240439798591e-07,"Not Significant"
"KXD1",1029.58710708741,-0.240060867028508,0.0450643297487327,8.20978712996158e-08,2.4551172941028e-07,"Not Significant"
"TF",68.1320341913759,0.756960476815081,0.151800414826734,8.25024108517575e-08,2.46674509688172e-07,"Not Significant"
"ADRA2A",193.624004264122,0.697217288096139,0.138605065001061,8.37897087182702e-08,2.50475709610975e-07,"Not Significant"
"NFYA",543.163892870326,-0.302338840399195,0.0570484883615193,8.43203103778474e-08,2.52013872631297e-07,"Not Significant"
"CCDC157",274.172847079526,0.683248143480411,0.135562478050862,8.43637283312904e-08,2.52095648039829e-07,"Not Significant"
"HS3ST6",65.7345079004743,1.35838265939826,0.29593834773002,8.44739953646506e-08,2.52351074160245e-07,"Up"
"SVEP1",80.5146637061269,-0.687028406234376,0.136401691067623,8.44813532347927e-08,2.52351074160245e-07,"Not Significant"
"RNF125",33.0425313216579,-0.702208425481359,0.139758769127283,8.45978378131811e-08,2.52602901039738e-07,"Not Significant"
"ADGRB3",32.0040077866461,-0.688044789085996,0.136632117481659,8.45882238060453e-08,2.52602901039738e-07,"Not Significant"
"SLC37A2",569.765124509166,0.591172704775092,0.115618177733146,8.49441769487878e-08,2.53588815002086e-07,"Not Significant"
"C11orf74",847.14909923262,0.475682176041481,0.0914669280925902,8.51336734918551e-08,2.54106211753256e-07,"Not Significant"
"GCNT7",10.3779829035735,-0.624672899825471,0.122835922295878,8.52515454110636e-08,2.54409667925052e-07,"Not Significant"
"HLA-DRA",1642.42580948251,0.685358563525927,0.13608949718525,8.53913394275845e-08,2.54778416764173e-07,"Not Significant"
"CACNG6",319.719642682628,1.26475552353996,0.272219903667015,8.58951845503777e-08,2.56233022504452e-07,"Up"
"ZNF573",276.915217817602,-0.499214020251108,0.0963399221529668,8.60328671664529e-08,2.5659498755952e-07,"Not Significant"
"ABHD3",467.100602752251,-0.393059050216655,0.0748519589005817,8.61274754020041e-08,2.5682836919496e-07,"Not Significant"
"RPL19",1086.79977869421,0.35909405053937,0.0681508500001361,8.63353087037514e-08,2.5739923027894e-07,"Not Significant"
"DNAJC18",244.691075992507,-0.554862254886547,0.107981915156741,8.65344044494429e-08,2.5794382947717e-07,"Not Significant"
"DLD",1357.12045535786,-0.365980282570813,0.0695231470571356,8.69892348530087e-08,2.59250377219483e-07,"Not Significant"
"ARMC8",1042.74464289266,-0.235629108524096,0.0443101581660518,8.70780275806489e-08,2.59465749291362e-07,"Not Significant"
"TPT1",250517.372990139,0.319197684559624,0.0603812589177569,8.71772228985687e-08,2.59712030267083e-07,"Not Significant"
"FADD",615.784513916944,0.294309917590056,0.0555686183814378,8.74278146112478e-08,2.60409161334963e-07,"Not Significant"
"TMEM147",361.821949563814,0.391808898154216,0.0746467824655852,8.75524648602231e-08,2.60730974640649e-07,"Not Significant"
"SLC12A3",12.7865345665737,0.9595280807403,0.198554466053395,8.76265088381693e-08,2.60901989144559e-07,"Not Significant"
"SNX18",10.201846068315,-0.705449872922551,0.140679944404782,8.78655509138901e-08,2.61564116296563e-07,"Not Significant"
"ZNF438",400.752155592887,-0.271642048464372,0.0512193097394347,8.81340381621306e-08,2.62313630169754e-07,"Not Significant"
"FASN",2606.58350661094,-0.642685459928243,0.126906226932185,8.82435621296734e-08,2.62589826655776e-07,"Not Significant"
"HSPA14",84.7678149958374,-0.493131419796255,0.095179611563463,8.84414833743858e-08,2.63128915857089e-07,"Not Significant"
"PJA2",1119.0030648772,-0.318696277722298,0.0603232264714697,8.88333375354461e-08,2.64244675882248e-07,"Not Significant"
"NT5DC2",1068.34256201452,0.409188375494071,0.0781516084253423,8.89181059776492e-08,2.6444672548761e-07,"Not Significant"
"TMEM269",26.1318746602551,-0.435416945748325,0.0834311499927311,8.9242274539568e-08,2.65360551187731e-07,"Not Significant"
"GAS2",57.683340804141,-0.529177859211212,0.102709803864525,8.94260766645237e-08,2.65856732367548e-07,"Not Significant"
"HIST1H3H",45.706894616844,-0.640766676980438,0.126558168255884,8.95443218205142e-08,2.66157866827352e-07,"Not Significant"
"FMO1",189.552477318041,0.985496513357293,0.204857994249372,8.99330638610916e-08,2.67262748934155e-07,"Not Significant"
"CHD1",1213.4534804691,-0.380512012415113,0.0724893685277877,9.04226766965628e-08,2.68666923568516e-07,"Not Significant"
"EAPP",62.9119997829219,-0.464852432674705,0.0894571134400494,9.06679653193575e-08,2.69324203543154e-07,"Not Significant"
"PRRT1B",162.605800477224,-0.768811025187684,0.155027173040416,9.06781999954847e-08,2.69324203543154e-07,"Not Significant"
"TMEM41A",117.996673557387,-0.428710788305459,0.0821375857448055,9.1051960776075e-08,2.70383163265439e-07,"Not Significant"
"RFC4",518.563066542132,0.238294184753862,0.0448899978800293,9.12357447888143e-08,2.7086651976096e-07,"Not Significant"
"PNMA3",39.5767709503146,0.694880043661354,0.138540237308574,9.12492371347592e-08,2.7086651976096e-07,"Not Significant"
"KANK4",40.0933221760873,-0.906472741145561,0.186569071523947,9.16550978335532e-08,2.72019855574061e-07,"Not Significant"
